rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963699743401325,,119,,1540963699,431908750,'',,,92.128036499,132.201324463,2.60041260719,,0.0128105663889,-0.0338472492828,0.680852414166,0.731525973111
1540963700066055247,,120,,1540963699,824080911,'',,,92.2874450684,133.948791504,2.68554258347,,0.0128745870518,-0.0332249092869,0.68157042681,0.730884456663
1540963700553958777,,121,,1540963700,232750098,'',,,92.4214019775,135.637191772,2.76838469505,,0.0130140637444,-0.0325674685802,0.681759233576,0.730735485315
1540963700903510443,,122,,1540963700,681633991,'',,,92.6048278809,137.541000366,2.85430502892,,0.0171782268867,-0.0324881461619,0.683583544869,0.728946494456
1540963701367027864,,123,,1540963701,129963733,'',,,92.7839202881,139.415115356,2.94750547409,,0.0171000373151,-0.0311517203967,0.684989735506,0.727685508454
1540963701874119784,,124,,1540963701,578702513,'',,,92.9401702881,141.133346558,3.02992010117,,0.0207587807509,-0.0320250073583,0.685313359388,0.727247573397
1540963702337908297,,125,,1540963702,27364765,'',,,93.0633926392,142.734207153,3.1294298172,,0.0186445936095,-0.0309401900676,0.683657433546,0.728908469973
1540963702576924645,,126,,1540963702,476489924,'',,,93.276473999,144.318603516,3.20825910568,,0.0206977873652,-0.031609114442,0.681814127809,0.730549083719
1540963703278857909,,127,,1540963703,21767120,'',,,93.4456253052,146.096252441,3.30188274384,,0.0235182651801,-0.0334262755489,0.679156671646,0.732854551306
1540963703907621593,,128,,1540963703,566724521,'',,,93.6337738037,147.795333862,3.40502071381,,0.0246028675143,-0.0345732267679,0.677044312004,0.734717911698
1540963704343843547,,129,,1540963704,63394230,'',,,93.8101730347,149.497421265,3.50823235512,,0.0246912605993,-0.0338208598193,0.674141327805,0.737414363257
1540963704908318329,,130,,1540963704,560655932,'',,,94.0606460571,151.214935303,3.60982871056,,0.0240899342391,-0.0344433361737,0.671283094041,0.740008370011
1540963705312480064,,131,,1540963705,57345798,'',,,94.2609634399,152.916748047,3.7196996212,,0.0202348482072,-0.0350009865488,0.671781786738,0.739644999883
1540963705856786968,,132,,1540963705,505567114,'',,,94.4540939331,154.545822144,3.81611824036,,0.0143857574071,-0.0372554998952,0.671404710262,0.740014038408
1540963706204415186,,133,,1540963705,954743039,'',,,94.6340560913,156.234390259,3.90313911438,,0.0166044490989,-0.0413367623368,0.671058606919,0.740064800335
1540963706748272338,,134,,1540963706,403114755,'',,,94.8508605957,158.009292603,4.01606655121,,0.0140763418975,-0.041956319316,0.671412984463,0.739760876498
1540963707066380010,,135,,1540963706,851656057,'',,,95.0634613037,159.764633179,4.12119293213,,0.0124555071582,-0.0411593332784,0.673972407971,0.737503869897
1540963707736901900,,136,,1540963707,252822391,'',,,95.2239837646,161.384521484,4.21749448776,,0.0128913960218,-0.0404311383924,0.677301377665,0.734480723421
1540963708044140060,,137,,1540963707,645492931,'',,,95.3999938965,163.05657959,4.3109126091,,0.0171795075476,-0.0412299306327,0.677505870966,0.734159861665
1540963708306267408,,138,,1540963708,53894760,'',,,95.625038147,164.857177734,4.42140436172,,0.0170328757077,-0.0405891327076,0.677919933631,0.73381673615
1540963708933894057,,139,,1540963708,446524249,'',,,95.8311920166,166.661865234,4.53070878983,,0.0165840717248,-0.0412506058534,0.676549666991,0.735053664478
1540963709318129301,,140,,1540963708,854727711,'',,,96.0561599731,168.517593384,4.64737558365,,0.0182611110917,-0.0414127650321,0.67688959847,0.734691765879
1540963709582247546,,141,,1540963709,247578911,'',,,96.2623748779,170.375320435,4.76432943344,,0.0162350706444,-0.04268013901,0.676615908253,0.734918848262
1540963709957381440,,142,,1540963709,592433110,'',,,96.4194030762,171.997695923,4.87503671646,,0.0140909451864,-0.0393883995554,0.676994066069,0.734798656676
1540963710243262130,,143,,1540963709,945129704,'',,,96.5893554688,173.652450562,4.97114419937,,0.00961298932652,-0.0406816908239,0.676568303771,0.735192456453
1540963710585526380,,144,,1540963710,297917741,'',,,96.8045501709,175.350082397,5.0552611351,,0.0101433464634,-0.0435879862481,0.675646487151,0.735866150009
1540963710931140547,,145,,1540963710,650011835,'',,,96.9898223877,177.104721069,5.15891122818,,0.0106656173542,-0.0424465023044,0.674950286418,0.736564096286
1540963711233808575,,146,,1540963711,2278845,'',,,97.1773681641,178.873886108,5.25802278519,,0.0109825012116,-0.0425912081942,0.67486326411,0.736630834136
1540963711596303638,,147,,1540963711,339047022,'',,,97.3810577393,180.627197266,5.35726165771,,0.0174258998174,-0.042480608996,0.674378433137,0.736956914772
1540963712064239471,,148,,1540963711,691084002,'',,,97.5984725952,182.336242676,5.4596991539,,0.016757312422,-0.0444328017116,0.673337211044,0.737808866096
1540963712344441956,,149,,1540963712,35835834,'',,,97.8427276611,184.086837769,5.58639478683,,0.017453490706,-0.040821960889,0.672138667785,0.739093074307
1540963712657740349,,150,,1540963712,388134213,'',,,98.0593948364,185.86857605,5.69450378418,,0.015537316072,-0.0423188188955,0.671054286964,0.740036389388
1540963713023561266,,151,,1540963712,733260871,'',,,98.2975006104,187.653335571,5.80924224854,,0.0213489157428,-0.0430897800361,0.670133012266,0.74068159871
1540963713386272785,,152,,1540963713,85880359,'',,,98.5103607178,189.36680603,5.9337978363,,0.0218238816933,-0.0396503191873,0.6703256843,0.74068553306
1540963713714674108,,153,,1540963713,438807330,'',,,98.7132949829,191.088973999,6.05166625977,,0.0209391751324,-0.0401273489654,0.669921031305,0.741051386572
1540963714097261160,,154,,1540963713,790787410,'',,,98.9659957886,192.882797241,6.17372274399,,0.0237214283383,-0.0417784665566,0.669790667759,0.740994146556
1540963714556851937,,155,,1540963714,128444324,'',,,99.2156219482,194.61328125,6.2959113121,,0.022578275008,-0.0418459312887,0.670382818905,0.740490373415
1540963714790487487,,156,,1540963714,479690356,'',,,99.4316940308,196.325042725,6.420317173,,0.0256056776641,-0.0411866011348,0.671968883708,0.738989742359
1540963715099582392,,157,,1540963714,825396471,'',,,99.6165618896,198.057937622,6.54815149307,,0.0289627176035,-0.0424258420002,0.67463768928,0.736359424836
1540963715544542645,,158,,1540963715,177037693,'',,,99.8049163818,199.711700439,6.6786236763,,0.0364316571589,-0.051833747711,0.679566495245,0.730873043202
1540963715786357113,,159,,1540963715,529118254,'',,,100.009933472,201.379592896,6.84708023071,,0.0175229125886,-0.027451302602,0.686567309383,0.726336494668
1540963716106771158,,160,,1540963715,875504071,'',,,100.10345459,203.092163086,6.95497941971,,0.0308689019746,-0.0314891773801,0.698368903972,0.714378347767
1540963716459676061,,161,,1540963716,226962375,'',,,100.190483093,204.757354736,7.03497886658,,0.0364782511587,-0.0354355979031,0.716906990097,0.695311436826
1540963716802541368,,162,,1540963716,579530502,'',,,100.109794617,206.444610596,7.17707252502,,0.036569586835,-0.0353340461055,0.744159366452,0.666063829954
1540963717173185048,,163,,1540963716,931583026,'',,,99.9233779907,208.069656372,7.30637359619,,0.0339826791648,-0.0358761370379,0.770890272111,0.63504824289
1540963717657250704,,164,,1540963717,283942980,'',,,99.5989837646,209.731781006,7.4367017746,,0.034647340242,-0.0357301530423,0.79594278149,0.603322476587
1540963717942421052,,165,,1540963717,670076201,'',,,99.0694198608,211.566604614,7.57913208008,,0.0333983598099,-0.0341857934444,0.824081963202,0.564450927255
1540963718385910250,,166,,1540963718,21894312,'',,,98.4667663574,213.072891235,7.70005989075,,0.0307399630763,-0.0369773000373,0.844483588103,0.533418402338
1540963718653186144,,167,,1540963718,374775577,'',,,97.726020813,214.581665039,7.81802463531,,0.0294546883471,-0.0372127027966,0.860333474224,0.507517457495
